id,true_error,text,meta.Binary,true_label,given_label
5202,0,"I have a similar problem, @Milos. This room wouldn't happen to be directly above a poorly-insulated garage, would it?",0,17.0,9.0
5203,0,"What is the material of the window sash and frame (ie. Vinyl, wood, metal) and is it painted?",0,15.0,21.0
5204,0,"""glug glug glug"" sounds like no air behind water. Have you checked the vents on the roof?",1,14.0,21.0
5205,0,"There's usually an indicator the furnace is ""on"" (I would guess the flames icon to the right of the temperature in your picture). Does that turn off as well when the LCD dims?",0,17.0,13.0
5206,0,"Great question, I'm really curious about that also. Any mechanical engineer types out there got a good explanation?",1,15.0,21.0
5207,0,probably is recessed lighting.  is this the style of lighting you are referring to http://www.google.com/images?q=recessed%20lighting&safe=on&um=1&ie=UTF-8&source=og&sa=N&hl=en&tab=wi&biw=1408&bih=800 ?,0,15.0,21.0
5208,0,Fire rating is usually measured in minutes.  Do you have an idea of how long you want to contain a fire?,1,17.0,13.0
5209,0,Is it actually backing up (i.e. Flowing from street into the house) or is it just blocked?,0,13.0,8.0
5210,0,"where I live, it gets dark at night.  Do you sleep during the day?",0,13.0,21.0
5211,0,What happens if you put water into the drain pipe without the dishwasher installed. Does it drain?,1,17.0,23.0
5212,0,Is there some reason that you want to build vs. buy a premade headboard?,0,14.0,21.0
5213,0,the screw supposed to fasten the lever. can you send a couple of pictures?,1,14.0,19.0
5214,0,This is a bit off topic for Home Improvement. Have you tried contacting the company's customer support?,0,13.0,21.0
5215,0,"Consider adding a picture.

Could it be a drain for a sump pump, perhaps in your basement?",0,16.0,21.0
5216,0,No answer yet... If you can post a pic I might be able to understand better the relationship of the plastic board to the drain and the concrete. Perhaps you can get an answer that way?,0,17.0,13.0
5217,0,hot flues and toxic electrical insulation are likely not compatible bed mates. Have you considered WiFi?,0,13.0,21.0
5218,0,"You will probably need a licensed refrigeration mechanic to gas up the lines, and there may be licensing involved in giving it power, but other than that, you could DIY. Don't most places that sell them offer installation services, too?",0,13.0,21.0
5219,0,Posters are assuming you live in North America. Is this a valid assumption?,1,17.0,13.0
5220,0,We don't have master switches for stoves in the US. Could you explain how this works?,1,17.0,21.0
5221,0,I'm assuming that you have more than one shower.  Does this problem exist for the other showers?,0,17.0,13.0
5222,0,'prefab' really isn't a particular architectural style...it's a manufacturing process. Can you post a picture?,1,13.0,17.0
5223,0,"You know, the codes are there to prevent things like, say, your house burning down or your family being electrocuted. Even if you COULD get away with letting code violations ride, why would you want to?",0,13.0,17.0
5224,0,"I would love to see the results of any study demonstrating degradation in signal quality over time through speaker cable. Over very long periods of time I could see this being possible, but really?",0,17.0,21.0
5225,0,Soap on porous clay sounds like a good way to make your water taste like... soap. Perhaps consider disinfecting with a bleach solution instead?,-1,9.0,1.0
5226,0,Any chance the wire between the switch and the ceiling is 2000ft. long? ;p,1,17.0,21.0
5227,0,See my update.  have you tried pushing the fitting back in (sort of aggressively)?,0,13.0,20.0
5228,1,Your top picture shows two white plastic tabs with the one on the right looking like it is not engaged and pushed into the frig.  Possibly this needs to be pulled forward to allow the compression fitting to sit properly (or maybe it is an indicator of shipment damage??).,1,14.0,25.0
5229,0,Looks like it's hardwired.  Is that common in Germany?,0,13.0,21.0
5230,0,"Of course it does, and the damage is irreparable too, close to that from a large scale nukular explosion. I gather you had a disagreement with your parents over this, and you want someone to prove them wrong?",0,15.0,9.0
5231,1,"Almost all water heaters have two electric elements.  Are you getting no hot water at all, or are you getting some, but it runs out quicker than it should?",0,13.0,25.0
5232,0,"@InvertedAcceleration, no worries. Question for you, how are you going to deal with the increased floor height in the garage ie Door threshold areas?",0,13.0,15.0
5233,0,"Sounds like the dimmer has some type of protection circuitry that is tripping. Do you know the model number, or make/model?",-1,13.0,21.0
5234,0,Take a look **[here](http://diy.stackexchange.com/questions/7908/what-resources-can-teach-me-to-draw-floor-plans-by-hand/7911#7911)**. Is that the kind of thing you're after?,1,17.0,21.0
5235,1,You can use it quickly cut a straight cut on a 2x4 with a circular saw.  Any other uses?,0,13.0,25.0
5236,0,There's a lot of different software. Worth making this community wiki?,0,13.0,21.0
5237,0,"I think this area of discussion is important.  Especially if we flip it around and ask ""what should I as a photographer be [not] doing to make my clients happy"", or ""what should my clients be looking for in me""?",0,17.0,22.0
5238,0,I must admit: I'm a little curious as to why you asked this question :-). Did you get any shots from a plane or helictoper?,0,14.0,21.0
5239,0,I don't think this should have been relegated to the CW junkheap. What's the rationale?,0,13.0,15.0
5240,1,"This is actually a question about recovering deleted files, it doesn't really make any differene that they are images. Perhaps would fit better on superuser?",0,17.0,5.0
5241,0,I really hate it when the camera shop staff think they know what you want more than you do. It wasn't Jessops was it?,0,13.0,18.0
5242,0,That's impossible to say without knowing your reason to consider a change. What are you looking for?,-1,13.0,5.0
5243,0,This question seems nonsensical as focused beyond hyperfocal seems self-contradictory. Can you elaborate?,0,13.0,21.0
5244,0,"Well glad that you didn't have to send anything back. I wonder how many ""backfocus"" lenses end up occuring due to human error?",0,13.0,21.0
5245,0,"And then in addition to image tags and metadata, Lightroom stores a history of *edits* such as color tweaks, crops, and all that.  Where are those stored?",1,21.0,24.0
5246,1,"Definitely not, mainly because no such lens exists. Did you mean EF 70-200 f/4 L or EF-S 18-200 f/3.5-5.6?",1,14.0,25.0
5247,0,"I find it interesting claim that when using film, size gives any other advantage than resolution. If the emulsion is the same, how can it have more dynamic range?",1,21.0,13.0
5248,0,"it might not be Windows that is doing this, but your display driver. Is it nVidia?",0,13.0,12.0
5249,0,"It seems like this area of the photo is out of focus, in which case the only fix is to bring it into focus. Does this also happen in focused areas?",0,13.0,17.0
5250,0,"Welcome Heather! Can you post a detailed step-by-step list of what you did, what behavior you expected, and what the actual behavior is?",0,13.0,22.0
5251,0,"The question is a variation of the ""which is best""-question to which the chat-room seems better suited. Can't we open a marketing-101-stackexchange on that?",0,13.0,17.0
5252,0,"I think my EF 20/2.8 prime would qualify as wide angle, if I only used it on a FF body rather than APS-C, where it becomes a long wide angle or short normal lens (32 mm FF equivalent). Perhaps you really meant wide-angle *zoom* lenses vs tele and prime?",0,13.0,17.0
5253,0,"Also, it would be helpful if you told us more about what you're trying to do. What kind of manipulations are you hoping to accomplish?",1,17.0,25.0
5254,0,"Ditto ""look professional"". What does that mean to you, exactly?",1,20.0,13.0
5255,0,"It sure sounds to me like there's something non-parklike about this location; otherwise even the most vigorous security department would have a hard time convincing someone that there's any reason to restrict photography.  Can you explain what, exactly, the security department is there to protect?",0,13.0,21.0
5256,0,I like the first shot. Are those doghouses?,0,14.0,9.0
5257,0,"The title of this post is really unclear, and has unnecessary shouting. Something like ""Tool to visualize metadata from many photos?""",0,13.0,17.0
5258,1,"As it is currently worded, this question is pretty broad. Could you provide more specific information about what kind of portrait shots you are hoping to take?",-1,9.0,21.0
5259,0,"Speaking of, I stared at the moon last night and didn't see anything special. What was I supposed to see?",-1,13.0,7.0
5260,0,"Welcome, Hunter! Typically we want questions here to be specifically related to photography, not just image editing; if your question is photography-related, perhaps you could edit it a bit to clarify that relevance?",0,13.0,17.0
5261,0,"Anil, most people here are probably more comfort with US $ prices. Can you translate?",0,13.0,21.0
5262,0,"Assuming for the moment that it's NOT a bug, it does make me think we could 'reverse engineer' the purposes of the different colors by shooting some test shots. What happens if you manually select a focus point, for example?",1,16.0,21.0
5263,0,"Better is entirely subjective with nothing more specific. What do you photograph, what are your priorities?",-1,12.0,5.0
5264,0,"""I've *never* heard of Clamshell Lighting. What is it, and when should it be used?"" :)",0,13.0,16.0
5265,0,"I just tried an empty field in Lightroom 3, and it seems to be working as you & I would expect: all photos without a setting on that field are being included. Is there a chance some other setting on your collection is tripping it up?",-1,10.0,17.0
5266,0,a bit late I know but I just saw this question. Shouldn't it be on http://www.superuser.com ?,-1,10.0,13.0
5267,0,This is argumentative. Are these kind of questions permitted?,0,14.0,21.0
5268,0,"I agree this is subjective, but on the other hand I think this is a good topic to talk about. Perhaps if we elaborate a bit on the ""why"" part in the answers, it might be generally useful enough?",0,14.0,21.0
5269,0,I like your question.  Can you tell us where you plan to post the results?,1,15.0,21.0
5270,0,"Hah, yea I know, there isn't a good option.  The aversion is fallout from all those 'Can somebody suggest a good walk around lens?'",1,16.0,25.0
5271,0,"@fmark: Good for you. Why is this comment (from a thread that's now 3 months old, no less) directed at me?",0,15.0,21.0
5272,0,"At $400, it's too pricey to recommend. Have you considered a strobist based kit in conjunction with ebay triggers?",1,20.0,13.0
5273,1,Major grammar reconstruction from @chills42 and myself. Maybe it's a clearer question now?,-1,12.0,1.0
5274,0,The D7000 should be able to trigger the SB600.  Could you post the details of how you have the SB600 configured?,0,13.0,21.0
5275,0,This seems really specific to this particular program. Does it come with a manual?,0,13.0,17.0
5276,0,"While I don't want to discourage non-technical questions, I can't see how this one can possibly be answered, other than ""it depends"", or possibly ""when the artist is dead"". Maybe it could be rephrased as ""What are approaches for defining the scope of a photographic project?""",0,13.0,9.0
5277,0,"@mattdm: the most interesting that the writer says that he broke his kit down to items that didn't do the job as well, but were more inconspicuous. So, uh, I wonder if Minox is still in business?",0,13.0,14.0
5278,1,@martin.malek — I've edited the title. Does that accurately reflect what you're looking for?,-1,10.0,21.0
5279,0,"@Itai, your dislike of vignetting is hardly a reason to judge something as too subjective and therefore to close it. Is this site for technicians or photographers?",0,13.0,9.0
5280,0,"I haven't used photoshop in ages, but that seems quite large. Do you mean the size of the files on disk, or do you mean the memory footprint of the file when you're working with it?",1,17.0,21.0
5281,0,"The ""shaped bokeh"" effect is a special case. Does http://photo.stackexchange.com/questions/2706/what-is-bokeh-really answer your question?",-1,13.0,8.0
5282,0,There's a basis for your hypothesis: see http://photo.stackexchange.com/questions/4115/problem-with-fluorescent-lighting-and-shutter-speed for examples and a discussion.  Do you also see color shifts towards yellow or green?,0,13.0,22.0
5283,0,"I don't see ""Set alarm..."" in the list of Voice Actions (http://www.google.com/mobile/voice-actions/).  Are you sure it is one?",0,13.0,21.0
5284,0,"Failing the answers below, copy and paste from Contacts app to Messaging app should just work without any problem, I've used it a few times before to copy lines from addresses, emails and that sort of thing into a SMS. Are you sure you long-pressed long enough in the SMS message to get the input menu up with the Paste option on it?",0,15.0,13.0
5285,0,"Are you talking about downloads in the Market, or files downloaded from the internet (ie. in the browser)?",0,13.0,21.0
5286,0,"It depends on the application, AFAIK. Do you have any specific ones in mind?",0,13.0,19.0
5287,0,Same thing happens to my with my Droid when checking my google voice messages.  I think that the proximity only works with the Phone Dialer maybe?,1,17.0,13.0
5288,0,This is subjective/asking for a list of things.  Can you make this a CW?,-1,9.0,13.0
5289,0,I would be interested in whether there is any impact to the life of the battery based on charging using one method over the other. Any suggestions or links?,0,15.0,22.0
5290,0,"PicPush does seem like a perfect solution, I just haven't bothered with it because of the cost.  Is there any reason you weren't happy with it Gary?",0,13.0,21.0
5291,1,"[This thread](http://forum.archosfans.com/viewtopic.php?f=35&t=17511) on an archos 5 mentions turning off the ""static IP"" setting on the device. Does your device have that setting?",-1,9.0,21.0
5292,1,I've just started seeing this same problem after the latest Froyo OTA upgrade. Maybe that's related?,-1,17.0,1.0
5293,0,[[link](http://android.stackexchange.com/questions/2968/google-account-on-htc-desire-galaxy-tab)] this guy seems to be forced to fill a captcha forever and could not login using his account on a second phone. Does anyone have the same problem?,-1,13.0,21.0
5294,0,I'd really like to know how to do this without a data plan.  An SMS autoresponder that replies with a google maps link to my latitude and longitude?,0,17.0,21.0
5295,1,This feature is available on CM6.  Is it possible for you to upgrade?,1,13.0,24.0
5296,0,Not sure what app you're talking about. Got a link?,0,13.0,22.0
5297,0,Depending on how you do it you won't lose any data. Which build do you have now?,-1,9.0,15.0
5298,0,Sounds fishy to me. What are they going to give you for that $75?,0,13.0,15.0
5299,0,Note that this fix is only for the US Captivate and Vibrant Galaxy S variants. Presumably Samsung are releasing this as a stop-gap until they (or the networks) get round to releasing 2.2 for those Galaxy S variants?,1,21.0,25.0
5300,1,"Clearing caches will not really clear up space, it will just slow your page loading down until the cache is regenerated and fill up your memory again; and if there is not enough space to regenerate the cache, you will just experience the slow down. Anyway, the Desire has a half gigabyte of internal memory, it is roomy enough for almost anything you need after you moved applications to SD and your data should all be in SD as well, are you really sure you actually need more internal memory?",0,13.0,25.0
5301,0,That does sound odd. Is there perhaps a threshold setting of some sort?,1,21.0,13.0
5302,0,"Your title is a little ambiguous. Are you asking ""how well does it work"" or ""how does it work""?",1,19.0,13.0
5303,0,"""Notify when open WiFi access point is found"" is available in stock Android. Is this not what you're talking about?",1,17.0,25.0
5304,0,"@Joel, I don't have this problem here either (Android 2.2 on HTC EVO).  Is it simply remembering a previous URL?",-1,11.0,17.0
5305,0,That's...weird. What widget is that?,0,15.0,18.0
5306,0,I can't seem to find anything online about a Motorola H20 headset.  Is that definitely the model number?,0,15.0,21.0
5307,0,"Can you post a link to which themes you've downloaded. Also, are you using the stock launcher or some other customised one like ADW or Launcher Pro?",-1,6.0,12.0
5308,0,"I'm suspecting a bad charger; most home screen I've used turns itself on when you just plugged the device in or plugged the device out, if a bad charger somehow causes the device to think that it had just been plugged off and/or plugged on, it could cause the symptoms you're having. Have you tried with a different charger and different wall socket?",1,21.0,25.0
5309,0,"It might depend on your messaging app -- HTC phones with Sense don't have the standard android mesages app, for example.  What phone do you have?",-1,9.0,5.0
5310,0,"I've had usb debugging mode enabled since this fix was first mentioned and other than the annoying missing driver popup from Windows when I plug it in, I've not noticed amy adverse effects. Why do you need to toggle it on and off?",1,17.0,13.0
5311,0,"Subsonic caches mp3's to the memory card.  So in this case, why would you want to do this?",0,15.0,21.0
5312,0,"I see a number of possible apps when I search in the Market for ""mp3 tag"". Did you try that?",-1,13.0,9.0
5313,0,"Yeah, I didn't cover the why, but it's a good question. Maybe they need to add some kind of searching ""engine"" or something... but where are they going to get one of those?",1,21.0,25.0
5314,0,It should automatically pick them up. Is it not?,0,15.0,17.0
5315,0,Indeed it should be automatic. Which phone do you have?,1,17.0,21.0
5316,0,I don't understand your question. Can you clarify?,0,13.0,13.0
5317,0,"This wouldn't explain all the problems, but the discrepancies may be related to syncing. Have you looked at your autosync preferences?",0,17.0,9.0
5318,0,"What about this setting: Home > Menu > Setttings > Accounts & Sync ""Background Data"" and ""Auto Sync"" should be checked, then drilling down further, at the bottom of that settings screen click on the Google account that's associated with the calendar make sure ""Sync Calendar"" is synced.  Is all that setup correctly?",0,13.0,17.0
5319,0,My stock Android keyboard works with text prediction.  What's shown as the name in Settings -> Locale and text?,1,18.0,24.0
5320,0,"I realize that.  If Angry Birds doesn't make any provision for backing up and storing state data on the SD, how would a 3rd party app be able to over ride the Angry Birds state without over writing the information that I assume is stored somewhere in the /data/ directory (which you do need root to access)?",-1,9.0,17.0
5321,0,You'd probably get better answers at Stack Overflow. Can you elaborate what you're trying to do?,0,18.0,13.0
5322,0,"I tried ""diskusage"" and it should give you the exact distribution of your internal ROM. So you have 122mb for ""Applications"", 20mb for ""System data"", then how much ""Free space"" is reported by ""diskusage"" ?",0,13.0,21.0
5323,0,I tried to replicate the issue but on my EVO images downloaded in the Gmail App don't get the name changed.  This happens to every image you try to download?,0,13.0,21.0
5324,0,"My Galaxy S on 2.2 shows all the letters, hmm.  So you actually have contacts that start with those letters?",0,13.0,14.0
5325,0,I reboot my phone lots.  What version of the Market do you have?,0,17.0,9.0
5326,0,"My old pre had this too! oh Palm, why must you have been so horribly marketed?",1,18.0,13.0
5327,1,"Matt H's comment covers the ""how"".  As for ""Is it legal?""...",1,21.0,5.0
5328,0,40 kbps is fast enough to load the full facebook.com in about a minute.  Is that even worth it?,-1,11.0,18.0
5329,0,That's crazy. Are you using any sort of home screen replacement?,0,14.0,21.0
5330,0,"I was going to answer with http://wordpress.org/extend/plugins/w3-total-cache/ , as far as I know it's the best solution for doing this. What does it lack that you need?",0,17.0,9.0
5331,0,"I've updated the plugin a few times on numerous blogs and never had to re-enter the API Key.

Do you have a similar issue with the Askimet plugin?",-1,13.0,21.0
5332,0,"""...nginx rather than wordpress."" Perhaps you mean ""nginx rather than Apache""?",1,17.0,13.0
5333,0,"Maybe it's better just to ask and to provide some rules like: one suggestion per answer, use voting on exisiting ones. Or is this the meaning of community wiki already?",1,18.0,25.0
5334,0,"I think you may get more answers if you take some time to re-write your question and attempt to clarify what exactly you're asking. Could you give an example, for instance?",0,14.0,17.0
5335,0,Hi *@Rikard* - Glad it helped. Can you mark the best answers with the checkmark and vote up any that are good answers?,-1,11.0,13.0
5336,0,I can't find any API documentation. Can you provide it?,0,15.0,17.0
5337,0,"*@matt*: +1 to the suggestion by *@Chris_O*. Also, maybe you should launch such a crowd-function site for WordPress Projects?",0,13.0,9.0
5338,0,"@sorich87: I [recommended user402 to do this](http://meta.wordpress.stackexchange.com/questions/122/can-i-use-your-answer-option-until-i-get-access-to-comment-on-others-question/123#123), since adding a ""Me too"" answer or comment would also not be the correct action. But maybe this is [too much a support question, and not fit for this site](http://meta.wordpress.stackexchange.com/questions/59/should-wordpress-answers-be-a-solve-my-specific-problem-site)?",0,14.0,21.0
5339,0,"Title is pretty incoherent. Proposed edited title: ""Does the 'cat' argument in query_posts fetch posts from subcategories as well as the given ID?""",1,17.0,13.0
5340,1,"jiewmeng, you should change the question to be more specific. I think the ideal name would be ""Why do I need to check if wp_nonce_field() exists before using it?""",-1,5.0,18.0
5341,0,@kemp - Unless I'm missing it you haven't included a link that to home page so we can see it for ourselves. Can you do that?,1,17.0,21.0
5342,0,"Bounty passed, I would have doubled it even, but now as you answer your own question and you already have plenty of points and I only can offer one bounty at a time I might consider to put my next bounty on another question. Okay with that?",0,13.0,21.0
5343,0,I don't think there is handy enough import into Google Calendar. Would WP dashboard widget work for you?,0,13.0,4.0
5344,0,"@Steven: I don't know how good WordPress is with future revisions of already published pages. Can you save them without publishing them, even ignoring the permissions issue?",0,13.0,21.0
5345,0,I don't see how this is anything but a subjective question. What's the benefit to having this question here?,0,14.0,18.0
5346,0,I think the error is in your index.php file (see my answer). can you pastebin the code of this file?,-1,13.0,9.0
5347,0,"Maybe it would also be interesting to get hints on how to minimize downtime or content overlap, with the time needed to transfer database contents and DNS migration. Or should we discuss that at [Pro Webmasters](http://webmasters.stackexchange.com/search?q=migration)?",0,14.0,21.0
5348,0,*@asksuperuser* - These generally are not some the open-source WordPress community focuses on doing. Do you need these for your own use or because someone you are developing a system for has stated that having them is a requirement?,0,16.0,10.0
5349,0,Post you linked to also has non-edit filter solution by Otto. Had you tried that?,-1,7.0,5.0
5350,0,I do not fully understand your question. Do you want [a custom post type to manage individual images](http://wordpress.stackexchange.com/questions/639/creating-an-image-centric-custom-post-type)?,0,15.0,22.0
5351,0,That's a *very* serious bug. Any chances you've reported it in core.trac.wordpress.org?,0,13.0,15.0
5352,0,Either you don't understand what AJAX does/how it works or you haven't posted all the relevant code. Where is the global `$values` declared?,0,12.0,17.0
5353,0,"Paul, I tried to email you to discuss this offline, but Google claims the email address in your profile is invalid.  How can we contact you?",0,13.0,5.0
5354,0,I think your question is a bit unclear. When you write add/attach do you mean you want to insert it into the post?,0,15.0,21.0
5355,0,"You do `global $post`, but at the time `content_save_pre` runs, no `$post` object exists (since you are right before saving it). Could this be your problem?",-1,5.0,11.0
5356,0,"I wonder why this is not possible by default, probably because the categories usage didn't need that in the past. Have you considered to add a feature request in [wordpress trac](http://core.trac.wordpress.org/)?",1,15.0,18.0
5357,0,"Not sure I understand what your bounty is looking for.  This is a wiki, so there's no ""one right answer"" ... what's the criteria to win the bounty?",0,13.0,21.0
5358,0,"@user391 - I really don't like doing this but I'm going to recommend we close this because it is really not about WordPress but about those other solutions and by definition will be off-topic, see http://area51.stackexchange.com/proposals/1500?phase=definition As a moderator I can close but I want 1 or 2 other opinions before I do. Others agree or disagree?",1,17.0,13.0
5359,0,"If you unregister that option then any dependancies core code has on that option will fail (though it may not cause a problem - i'm just hesitant to say there would be no side effects).

The problem is that you're probably calling that function before the file that declares the function has been included, where are you placing the code?",0,15.0,22.0
5360,0,"Your shortcode definition is `frame_left`, code examples use `frame_right`. Can I assume you have `frame_right` shortcode defined in same way?",-1,9.0,1.0
5361,1,I don't quite understand the question. You want a plugin that inserts custom templates defined in plugin?,0,21.0,9.0
5362,0,"I have a question back: Let's say your site has the user Gavin with the IP-A. Should no other user including Gavin be able to login from another ip, or should only a ""second Gavin"" not be able to login from another ip then IP-A?",1,21.0,13.0
5363,0,"You ask about a ""tag"". Is that tag from Wordpress or does the NextGEN gallery has it's own tagging mechanism?",1,17.0,21.0
5364,0,"@edelwater: well actually this should always work on a vanilla wp install and cookies enabled in the browser. Just out of curiosity, what did you notice in wp-admin redirects?",0,17.0,9.0
5365,0,The image is a little difficult to read. Can you add just the source of that DIV html to your question?,1,13.0,20.0
5366,0,You're doing two times the same thing (2xforeach) and the previous variant might just overwrite the option if the not set in $_REQUEST. Probably this is the issue?,-1,5.0,13.0
5367,0,"Not sure what you mean by _""preserve""_ the sort parameter. Do you mean *""How do I parse a URL such that it generates a list of posts on a category page using the desired sort order?""*",0,14.0,16.0
5368,0,"I have problems to understand your question. About which URL/file.php are you speaking when you say ""default ""post edit"" screen""?",0,17.0,21.0
5369,0,@user1567: You add the function to the `wp_ajax_myaction` and `wp_ajax_admin_myaction` hooks. Should that not be `wp_ajax_myaction` (for logged in users) and `wp_ajax_nopriv_myaction` (for anonymous users)?,0,13.0,21.0
5370,0,"@Dave: I'm also voting to close as a duplicate, and it is indeed annoying that, as a newcomer, you can't vote on questions yet - but this is done to prevent gaming the system. I solved the original question - but [it seems you did too](http://wordpress.stackexchange.com/questions/4782/overwriting-core-wordpress-functions-with-plugins)?",1,17.0,13.0
5371,0,"A user bar is not specific to WordPress, it's a HTML element with some links, the bar here for example is actually just an element sat inside the header, with a background that gives the impression of a bar(nothing spectacular). Do you want an example of how to create a div with some links in it?",0,16.0,22.0
5372,0,"3.1 is in beta, it's less likely for documentation to exist for functionality that is subject to change. Don't get me wrong though, i'd be curious to see some examples myself in anticipation of 3.1... (i tend to use the stable branch as i spend more time supporting whatever the majority of users are on).... (or is this in 3.0.2?)",0,13.0,21.0
5373,0,"I asked [a similar question](http://wordpress.stackexchange.com/questions/2133/changing-attachment-urls), where the new URLs are of the form `/media/[attachment name]/`. Is that also good for you?",0,13.0,21.0
5374,1,I have a basic question. What Wordpress php file is this in?,0,15.0,5.0
5375,0,I've never heard of this happening. Is this one of the core widgets?,1,19.0,13.0
5376,1,"Adam, I am not familiar with buddypress but I think you can normalize the query quite a bit using joins (and  avoid sub-queries all together) which are  more performant. Is there any technical requirement for your sub-query approach?",0,16.0,5.0
5377,0,"I'm inclined to agree with Pavel.  Maybe change it to ""What tech purchase has best improved your life as a programmer"" or something?",1,17.0,21.0
5378,0,This seems a bit off topic to me. Perhaps more suitable for webmasters?,0,15.0,21.0
5379,0,"Weird, in JavaScript `1337 * (Math.PI * 0.01)` = `42.00309377849554`. Which one is correct?",0,14.0,21.0
5380,0,"I'll never understand the alcohol thing.  Our brain is our livelihood, and so many of us spend so much time and money on products that poison it and decrease its effectiveness?",0,13.0,21.0
5381,0,http://en.wikipedia.org/wiki/Comparison_of_revision_control_software is a great comparison table for exactly this.  Discussion question... community wiki ?,1,18.0,13.0
5382,0,"I've never heard the term ""code contracts"". Are you referring to Design by Contract?",0,13.0,21.0
5383,0,Strongly depends on what you do.  What do you do?,0,13.0,17.0
5384,0,"If she's a 40 year old virgin, she's probably also an employee. Wouldn't that be against policy?",0,13.0,17.0
5385,0,You must be a Lisper. Am I right?,0,13.0,21.0
5386,0,I love the idea of getting a coffee when you're angry.  Maybe you could mix it up occasionally and have a vodka + red bull?,-1,13.0,5.0
5387,0,Excellent question. Can we get som esources as to where the different styles originated?,1,17.0,13.0
5388,1,"@Mark Trapp, a similar question has already been closed on StackOverflow. This was understandable, but if we can't have this kind of discussion on Programmers, then where can we?",0,15.0,25.0
5389,0,LOL the mods closed it right after we pretty much expressed our hate towards every language in existence (including English!!!)  Why are we in Software again?,-1,11.0,3.0
5390,0,"The question implies that free software is good for programmers. I would prefer the question ""Is free software good for programmers? Why?""",0,15.0,18.0
5391,0,"If all you want is just to make money, you'd better stay off from programming.  How about becoming a popular actress?",1,17.0,13.0
5392,0,Boolean logic.  Does that apply?,1,19.0,13.0
5393,0,"Ashvini, if you cannot tell the difference between answering a question and posting a discussion, you shouldn't be working on software to begin with. Really, what the hell?",0,13.0,9.0
5394,0,This doesn't seem off topic to me. Is there a reason you decided to close your own question?,1,16.0,21.0
5395,1,I eat rarely. Is that bad?,-1,11.0,21.0
5396,0,"You ask 'how much quicker'.  In what unit of measure, exactly, do you want the answer to be in?",0,15.0,21.0
5397,0,@Fishtoaster I'm confused though how to reword it though. What category *is* phpMyAdmin?,0,13.0,21.0
5398,0,There are many general purpose languages. What's your problem with that?,0,14.0,5.0
5399,0,You better deal with it soon... Some people need more relaxation than others or they will drop dead. *(Chest pains anyone?)*,1,19.0,13.0
5400,0,The same way anyone with a desk job stays healthy! This isn't really programmer-related?,1,17.0,13.0
5401,0,"I would go and say, ""I can't find any problem. Are you sure it's not the user?""",-1,12.0,9.0
5402,0,"I never understand why people get annoyed at Python's required indenting. I *hope* you were going to indent your code anyway, right?",-1,11.0,16.0
5403,1,I would have explained a problem which could have solved with the help of Versioning and then would have explained what versioning is all about. you did the same and yet they do not understand?,-1,10.0,21.0
5404,0,"@Mark, i.e. a perfect question for this StackExchange eh?",1,13.0,17.0
5405,0,"It's kind of like regexes. You start with one problem, who knows how many you'll end up with if you use Linq?",0,13.0,17.0
5406,0,"Isn't this a way to rephrase: ""Fast, Good or Cheap. Pick Two"" ?",-1,12.0,5.0
5407,0,I wonder if there is a correlation between higher voted languages being considered 'toy' languages (ie. I'd love to learn xyz... but I do my real work in [current language])?,0,13.0,21.0
5408,0,This is the first time I've heard of this. What is it?,1,17.0,13.0
5409,0,@jblue who said that hes not going to do any work himself. as you imply?,1,17.0,21.0
5410,0,"It's 2011. By the time they grow up (20 years from now), which career path would be bereft of some form of programming?",0,13.0,17.0
5411,0,Depends on your PHP experience. What is yours?,0,13.0,9.0
5412,0,It's a strange question. Can you rephrase it?,0,13.0,6.0
5413,0,I'm confuse here. You didn't understand OOP or you disagree with benefits spread by oop proponents?,0,14.0,17.0
5414,0,This feels like a duplicate of http://programmers.stackexchange.com/questions/217/should-i-keep-realbasic-on-my-resume and maybe we could make that question general. (Should I keep X on my resume?),-1,12.0,9.0
5415,0,"In its current form, the question is too open ended and basically does not provide enough information for a relevant answer. Could you explain your situation a bit more?",0,13.0,21.0
5416,0,"Consider rephrasing your title. ""How complex is the documentation you write?""",-1,9.0,5.0
5417,0,What level of programmer is this for - i.e. beginner/intermediate/expert ?,0,13.0,21.0
5418,0,"Unless I was forcing a developer to work in an unfamiliar language, not only would I not pay for their IDE I wouldn't hire them if they didn't have it already. You going to charge them for your time to install and configure it?",-1,13.0,9.0
5419,0,I like the close votes with no explanation. How is this not a real question?,1,17.0,25.0
5420,0,"You should also consider the ergonomics of your setup. For instance, does one configuration or the other cause you to move your next out of it's natural position more than the other?",1,17.0,13.0
5421,0,"Yeah, funny I'd write that while looking at the book.... Wasnt Mitch McConnell Pres. Bush's chief of staff?",-1,12.0,9.0
5422,0,"Your question is phrased badly as it is both a double-negative and infers that we can read your mind. What you meant to say, I think, is, ""Can you help me understand the meaning of this quote?""",1,17.0,13.0
5423,0,"'Buffering of video for multiple channels' sounds likely to be problematic - if you're saying that the client will receive all channels and show only one, in order that the user can switch between them quickly.  Did you try posting to Stack Overflow?",-1,9.0,4.0
5424,0,Bah. No I'm not. I'm guessing it requires 10.6?,0,13.0,21.0
5425,0,I see. Maybe you should have updated the version to 1.0.1 (or something like that) to indicate that it is a new version? :),1,15.0,18.0
